run_accession,fastq_ftp,fastq_bytes,fastq_md5,submitted_ftp,submitted_bytes,submitted_md5,sra_ftp,sra_bytes,sra_md5
ERR3439098,ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/008/ERR3439098/ERR3439098_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/008/ERR3439098/ERR3439098_2.fastq.gz,8568663;12972522,8c76f977940bde3fc4f658e31230f856;5a00938111110db4a24ef6737b732561,ftp.sra.ebi.ac.uk/vol1/run/ERR343/ERR3439098/30125_1#227.cram,17914819,acedb16004d6285e6de3c78a18b4cd77,,,
ERR3439099,ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/009/ERR3439099/ERR3439099_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/009/ERR3439099/ERR3439099_2.fastq.gz,26593;30078,073d10cd82fffd219a5b9de859bf4095;dd2353c8a4a50bf145cfc63e26d2b44f,ftp.sra.ebi.ac.uk/vol1/run/ERR343/ERR3439099/30125_1#230.cram,130189,d24422b5fb2bdc9d45fbf5cf01e8e83a,,,
ERR3439100,ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/000/ERR3439100/ERR3439100_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/000/ERR3439100/ERR3439100_2.fastq.gz,1221;1441,8545d2dbe384dc6b58b5f46365ac040b;7ba161dc6cae3a5b3b92ac6889f91ea3,ftp.sra.ebi.ac.uk/vol1/run/ERR343/ERR3439100/30125_1#231.cram,20454,3f74e4bb1996f125c66ebe2fcae5275f,,,
ERR3439101,ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/001/ERR3439101/ERR3439101_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/001/ERR3439101/ERR3439101_2.fastq.gz,2537553;3662401,7107d9065a54ff968219e098442c3c99;30615c6ab5aa9439a9dddd4b4631988f,ftp.sra.ebi.ac.uk/vol1/run/ERR343/ERR3439101/30125_1#232.cram,5442438,1d69d12bec33d4dce00b359b6bf4e8f2,,,
ERR3439102,ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/002/ERR3439102/ERR3439102_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/002/ERR3439102/ERR3439102_2.fastq.gz,3079666;4449954,f8f4827fc814381f47f7e3e8cc92c7a8;b1bdc09fecee3735ef1b56877f9cbf56,ftp.sra.ebi.ac.uk/vol1/run/ERR343/ERR3439102/30125_1#233.cram,6768977,78e5bd16fff3d9955ed302c53fd85500,,,
ERR3439103,ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/003/ERR3439103/ERR3439103_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/003/ERR3439103/ERR3439103_2.fastq.gz,4954631;7295432,32b6fbdae1a6d0459cf25f60406b611b;621ae6b69452a71b2ecade2225fbe221,ftp.sra.ebi.ac.uk/vol1/run/ERR343/ERR3439103/30125_1#234.cram,10460525,24181918dc6b6c62e7716324fad0da00,,,
ERR3439104,ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/004/ERR3439104/ERR3439104_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/004/ERR3439104/ERR3439104_2.fastq.gz,3590878;5036194,97b29391b58d9233d70c680ae4d42850;bb4684ace29da94ca0814c28b921b736,ftp.sra.ebi.ac.uk/vol1/run/ERR343/ERR3439104/30125_1#235.cram,7369436,f34d77cc799b3e2f2ea89b4000336452,,,
ERR3439105,ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/005/ERR3439105/ERR3439105_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/005/ERR3439105/ERR3439105_2.fastq.gz,942344;1336927,576c1208691036133af7d50822b061ba;670fb919d6766aad9b84106bb212d23e,ftp.sra.ebi.ac.uk/vol1/run/ERR343/ERR3439105/30125_1#236.cram,2102084,7e56a1353a26175fb53477b0210974b9,,,
ERR3439106,ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/006/ERR3439106/ERR3439106_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/006/ERR3439106/ERR3439106_2.fastq.gz,669738;820491,1e6135cf3230b9ea0df1ce66d1c437b8;74cf90dfffe26f6bef95f5541f3f6076,ftp.sra.ebi.ac.uk/vol1/run/ERR343/ERR3439106/30125_1#237.cram,1441305,3d1fcad4b30c5a8e67b2be734f6b1537,,,
ERR3439107,ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/007/ERR3439107/ERR3439107_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/007/ERR3439107/ERR3439107_2.fastq.gz,58306;72489,5a8eb5390e7ef098a2e8ba16943f4d89;dd72df2d7eb7aa61bd200be27076ca7f,ftp.sra.ebi.ac.uk/vol1/run/ERR343/ERR3439107/30125_1#238.cram,188471,de39231f30e63cb83baa17e72d5a0d01,,,
ERR3439108,ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/008/ERR3439108/ERR3439108_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/008/ERR3439108/ERR3439108_2.fastq.gz,12577;15446,b6f62dabf35f066c9a57b7c7329a8640;c3f8fe93f3e55fd111e39391a1ab6b44,ftp.sra.ebi.ac.uk/vol1/run/ERR343/ERR3439108/30125_1#239.cram,79571,41e0ad2408dc4fbe91507ce8b016d5ca,,,
ERR3439109,ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/009/ERR3439109/ERR3439109_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/009/ERR3439109/ERR3439109_2.fastq.gz,3231239;4537714,6f5893f23e489c9a8faf26def24984d9;fb8080d42b964be3a662ea0e5ab65ffa,ftp.sra.ebi.ac.uk/vol1/run/ERR343/ERR3439109/30125_1#240.cram,6606743,a7b833e8bcb9068ab725e1aed41f20c7,,,
ERR3439110,ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/000/ERR3439110/ERR3439110_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/000/ERR3439110/ERR3439110_2.fastq.gz,1944235;2713743,c3dc77dba4b669fd061a1a4260c670db;98f2279fb50fa9941a47d7d7b6170c7d,ftp.sra.ebi.ac.uk/vol1/run/ERR343/ERR3439110/30125_1#241.cram,4088757,0202eeb3bef7310609f54e202192d753,,,
ERR3439111,ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/001/ERR3439111/ERR3439111_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/001/ERR3439111/ERR3439111_2.fastq.gz,7340754;10245378,6e466d87cbad75cf63580c014a74f26f;d6ae0f40a48705ff5d20bccc675a08ab,ftp.sra.ebi.ac.uk/vol1/run/ERR343/ERR3439111/30125_1#242.cram,14458852,6116bb16f2d0101fb5bdf6c66c56d886,,,
ERR3439112,ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/002/ERR3439112/ERR3439112_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/002/ERR3439112/ERR3439112_2.fastq.gz,2358586;3178263,39bfdae78321e44ac134c38752fa1c35;31149ec4f0e29b9b96ae714d2d351600,ftp.sra.ebi.ac.uk/vol1/run/ERR343/ERR3439112/30125_1#243.cram,4728395,07d2f9e5f409036ee4419b0c9fe8e513,,,
ERR3439113,ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/003/ERR3439113/ERR3439113_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/003/ERR3439113/ERR3439113_2.fastq.gz,3873333;5126501,90e4fb4d7ac865f474e8440d9f5bc270;97a9b5b7ff86ad5102ba9da2238c270d,ftp.sra.ebi.ac.uk/vol1/run/ERR343/ERR3439113/30125_1#244.cram,7806858,65625b39834c7bc57ad6cc8c1b8d44d7,,,
ERR3439114,ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/004/ERR3439114/ERR3439114_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/004/ERR3439114/ERR3439114_2.fastq.gz,3002844;4075701,b426f0fb53e5e5616a9de671d8751cbe;d34f979d60b67e1bf48cd7b5c11f6700,ftp.sra.ebi.ac.uk/vol1/run/ERR343/ERR3439114/30125_1#245.cram,6275730,4173543da21f4144283702cfd97f204b,,,
ERR3439115,ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/005/ERR3439115/ERR3439115_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/005/ERR3439115/ERR3439115_2.fastq.gz,1397607;1953589,421739bfe93b015b8c038db18cfe498e;6acee173c79eb934b87717a34623f7a7,ftp.sra.ebi.ac.uk/vol1/run/ERR343/ERR3439115/30125_1#246.cram,3104229,9ae0c1bf1ba3809c74b7baed555a846c,,,
ERR3439116,ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/006/ERR3439116/ERR3439116_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/006/ERR3439116/ERR3439116_2.fastq.gz,54020;67702,40b2f26e0dd98f0af2219782f84e73ea;360a67f84dceb3913643af252f7d9eff,ftp.sra.ebi.ac.uk/vol1/run/ERR343/ERR3439116/30125_1#247.cram,209680,c2560bb3417d4624727cdb1547dbceb1,,,
ERR3439117,ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/007/ERR3439117/ERR3439117_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/007/ERR3439117/ERR3439117_2.fastq.gz,4434414;5753016,be29174a4ae43031f7268f38bffc2b58;5c9fb3b3a3bfe0eccb0423f98f6a8240,ftp.sra.ebi.ac.uk/vol1/run/ERR343/ERR3439117/30125_1#248.cram,8743701,2198e814866c1c954c32557a0c76890f,,,
ERR3439118,ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/008/ERR3439118/ERR3439118_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/008/ERR3439118/ERR3439118_2.fastq.gz,4380114;5831571,94f28e40988e8fd5b0ba75c78e7796fd;604f38e09c53c580ce0d385bddef0b4b,ftp.sra.ebi.ac.uk/vol1/run/ERR343/ERR3439118/30125_1#249.cram,8578679,b4236bb1196da4ac6f3882a50129ca4e,,,
ERR3439119,ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/009/ERR3439119/ERR3439119_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/009/ERR3439119/ERR3439119_2.fastq.gz,5219647;7217339,7ecb2799a37e3d099583e630dd42ca4f;da540810515b7504d59753a3d7e6be0c,ftp.sra.ebi.ac.uk/vol1/run/ERR343/ERR3439119/30125_1#250.cram,10280027,3693b920cff03ccc1dabfa235f849550,,,
ERR3439120,ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/000/ERR3439120/ERR3439120_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/000/ERR3439120/ERR3439120_2.fastq.gz,2195867;3089321,b49bdabe536f8731fb13af03cb82ef6b;ce42bbf9867c127db8c0ff94465f4dec,ftp.sra.ebi.ac.uk/vol1/run/ERR343/ERR3439120/30125_1#251.cram,4514408,aae1efbdb2f5da179e662f682b4db54c,,,
ERR3439121,ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/001/ERR3439121/ERR3439121_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/001/ERR3439121/ERR3439121_2.fastq.gz,3174658;4330733,cad1819d0710e132b33310dfd23101e9;79f6c60641ba16d4ba23f51297942e16,ftp.sra.ebi.ac.uk/vol1/run/ERR343/ERR3439121/30125_1#252.cram,6644651,0329f4fc63aa744acfb5d3abea58c22e,,,
ERR3439122,ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/002/ERR3439122/ERR3439122_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/002/ERR3439122/ERR3439122_2.fastq.gz,3084791;4174623,d234a504d7296cb1cea6b0cfbd0291a0;5559e3d03c3db18d52a93e3378fe1175,ftp.sra.ebi.ac.uk/vol1/run/ERR343/ERR3439122/30125_1#253.cram,6421678,b3b82ae00a1a04c4872b7c79e152a3a3,,,
ERR3439123,ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/003/ERR3439123/ERR3439123_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/003/ERR3439123/ERR3439123_2.fastq.gz,3316774;4661624,86779df2e89ab3413a473f5fa2bf9b3e;75c58351a60aebcf333280583e0a4875,ftp.sra.ebi.ac.uk/vol1/run/ERR343/ERR3439123/30125_1#254.cram,6827209,70b5dc8314d75c948f4d4911d98eb70d,,,
ERR3439124,ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/004/ERR3439124/ERR3439124_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/004/ERR3439124/ERR3439124_2.fastq.gz,92442;120398,4e496066208b2817bd6b84cdc5a62292;e6ddf5c397b992cd595594c6ffb6d873,ftp.sra.ebi.ac.uk/vol1/run/ERR343/ERR3439124/30125_1#255.cram,318404,0214b1eea2dd5bc57b11203eb75e20c7,,,
ERR3439125,ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/005/ERR3439125/ERR3439125_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/005/ERR3439125/ERR3439125_2.fastq.gz,1780409;2785591,9bdf6bf71210ee2b2a72424c6658430d;4d077e940f1d125cb9576a4c8bf308a5,ftp.sra.ebi.ac.uk/vol1/run/ERR343/ERR3439125/30125_1#256.cram,4069601,a762fedf0749a9de174969c82bf4e821,,,
ERR3439126,ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/006/ERR3439126/ERR3439126_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/006/ERR3439126/ERR3439126_2.fastq.gz,4692813;6208784,cedf8c176921d95d82737539e19d067c;d921c409fd53d096f991cc94e7f00e9b,ftp.sra.ebi.ac.uk/vol1/run/ERR343/ERR3439126/30125_1#257.cram,9138028,95f64da0c0a7f60717caf636ee9a15a9,,,
ERR3439127,ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/007/ERR3439127/ERR3439127_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/007/ERR3439127/ERR3439127_2.fastq.gz,4080118;5918572,ffd481a9cc47b4daebeb708087134be9;930ae5c1af63030a8b7adbc8eb7ab58f,ftp.sra.ebi.ac.uk/vol1/run/ERR343/ERR3439127/30125_1#258.cram,8533143,7702fa7d8ddd2f14f187261b175b8a19,,,
ERR3439128,ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/008/ERR3439128/ERR3439128_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/008/ERR3439128/ERR3439128_2.fastq.gz,2472714;3688947,a9affa4d56723e3b1ab79534e7431a93;2884323e520c68c8fe051cf193a8a3d6,ftp.sra.ebi.ac.uk/vol1/run/ERR343/ERR3439128/30125_1#259.cram,5450169,c068ce2db867fd17a569a16ac4edbc08,,,
ERR3439129,ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/009/ERR3439129/ERR3439129_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/009/ERR3439129/ERR3439129_2.fastq.gz,1823433;2224070,ab3a74d129bf10fe5337243f165ca919;eda0354fbc974ab72990fed56783ef09,ftp.sra.ebi.ac.uk/vol1/run/ERR343/ERR3439129/30125_1#260.cram,3878863,96393a7d5b4ca0484fb7e95ab74794b7,,,
ERR3439130,ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/000/ERR3439130/ERR3439130_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/000/ERR3439130/ERR3439130_2.fastq.gz,5602858;8377362,42de7b0c8cd598fb25db8126124bf94d;1de1f244641139f6f2e42b8b264c8495,ftp.sra.ebi.ac.uk/vol1/run/ERR343/ERR3439130/30125_1#261.cram,11888141,1cb6e60e4d7bfb85d071f7d7d6cf2f13,,,
ERR3439131,ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/001/ERR3439131/ERR3439131_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/001/ERR3439131/ERR3439131_2.fastq.gz,2033875;2741895,4711c6ad81a645998cd362a0d355bb26;b5d4edc5ac19591c41aae22c4747137b,ftp.sra.ebi.ac.uk/vol1/run/ERR343/ERR3439131/30125_1#262.cram,4143828,0c80d534c56a64f629f287b41fbd611a,,,
ERR3439132,ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/002/ERR3439132/ERR3439132_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/002/ERR3439132/ERR3439132_2.fastq.gz,400081;527209,8d8d8649535a8463b5bfa5b26485b83c;58f69bef433bd8d8f29cbc261453daaf,ftp.sra.ebi.ac.uk/vol1/run/ERR343/ERR3439132/30125_1#263.cram,938866,e466c5c79c47e9bbbe64bd28bc714a2d,,,
ERR3439133,ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/003/ERR3439133/ERR3439133_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/003/ERR3439133/ERR3439133_2.fastq.gz,4195012;6150765,522c4985b6fc9120a6dd73d47ee36094;46b83c5f15defa33d3e99c9346a1cd5a,ftp.sra.ebi.ac.uk/vol1/run/ERR343/ERR3439133/30125_1#264.cram,8611853,43651365ee2aff172c6b658bc2796539,,,
ERR3439134,ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/004/ERR3439134/ERR3439134_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/004/ERR3439134/ERR3439134_2.fastq.gz,3138895;4463616,698d0805686a9f76582490cad58a8c4c;719e001a64c8ea45af50f9aabe5190a1,ftp.sra.ebi.ac.uk/vol1/run/ERR343/ERR3439134/30125_1#265.cram,6635610,34c8132a55b6ed7c74248de07cacfb11,,,
ERR3439135,ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/005/ERR3439135/ERR3439135_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/005/ERR3439135/ERR3439135_2.fastq.gz,2858299;3852852,7575463f5c365a0bc7bddd5dd56799c7;d5ff1161f115b755a6137f2fd1e10188,ftp.sra.ebi.ac.uk/vol1/run/ERR343/ERR3439135/30125_1#266.cram,6085836,efa982c603f96e9702a7bb6d59357f56,,,
ERR3439136,ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/006/ERR3439136/ERR3439136_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/006/ERR3439136/ERR3439136_2.fastq.gz,4324488;6276041,e23d863389c7a32b084b582ab2dc4b08;e60bde301e06315edb34878ef658e60c,ftp.sra.ebi.ac.uk/vol1/run/ERR343/ERR3439136/30125_1#267.cram,9248100,67266614557b4eb30f4d106c4639e232,,,
ERR3439137,ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/007/ERR3439137/ERR3439137_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/007/ERR3439137/ERR3439137_2.fastq.gz,5336225;7988980,76cdcff5ef7c1dbbde6303aa95646a1c;e709415dd5ea454c3bb481a42d6acebe,ftp.sra.ebi.ac.uk/vol1/run/ERR343/ERR3439137/30125_1#268.cram,11133588,9b24520386bd48913388f73e48751fb0,,,
ERR3439138,ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/008/ERR3439138/ERR3439138_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/008/ERR3439138/ERR3439138_2.fastq.gz,6261277;9271630,486dfaf6e537ae795012b85e1f1a93a9;39b221cb7922230dfa12b14cf7cd9066,ftp.sra.ebi.ac.uk/vol1/run/ERR343/ERR3439138/30125_1#269.cram,12962573,80cc40d8020a707efefc475aea3155ad,,,
ERR3439139,ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/009/ERR3439139/ERR3439139_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/009/ERR3439139/ERR3439139_2.fastq.gz,3085807;4791571,f7ed040f81029a9ef5586776779954ba;b0ba17923f9e13678fbef0a871798052,ftp.sra.ebi.ac.uk/vol1/run/ERR343/ERR3439139/30125_1#270.cram,6794983,2495240d94801a032fa0d8baf2b68ecd,,,
ERR3439140,ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/000/ERR3439140/ERR3439140_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/000/ERR3439140/ERR3439140_2.fastq.gz,83988;116347,c751e7c3f46d2c9570ceed906e313cae;3cf59005958983ecb5d713a0c600c873,ftp.sra.ebi.ac.uk/vol1/run/ERR343/ERR3439140/30125_1#271.cram,304009,1eaf48ba351fb4d380f4fcacf8202adf,,,
ERR3439141,ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/001/ERR3439141/ERR3439141_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/001/ERR3439141/ERR3439141_2.fastq.gz,4487288;7302285,78dad790878b0d39109c37aa58bf5c42;e703265cf52145f575ebbde66a7792e1,ftp.sra.ebi.ac.uk/vol1/run/ERR343/ERR3439141/30125_1#272.cram,9903636,1d39f043b9212069bc27c85909402666,,,
ERR3439142,ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/002/ERR3439142/ERR3439142_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/002/ERR3439142/ERR3439142_2.fastq.gz,7607385;11562249,b5539358427d7eab4392056393610f3a;3e781f2c15522e58752717a5dfabdb94,ftp.sra.ebi.ac.uk/vol1/run/ERR343/ERR3439142/30125_1#273.cram,16115982,0528263be5ae98df21efa7efaa72a023,,,
ERR3439143,ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/003/ERR3439143/ERR3439143_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/003/ERR3439143/ERR3439143_2.fastq.gz,4402375;6203874,d00d17f98fb919a3811cfc972be5edb6;4035e396b6bbd35dd5b40be4b3c47d01,ftp.sra.ebi.ac.uk/vol1/run/ERR343/ERR3439143/30125_1#274.cram,8844165,e31d5480c5770da619a817757acb6aca,,,
ERR3439144,ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/004/ERR3439144/ERR3439144_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/004/ERR3439144/ERR3439144_2.fastq.gz,6458063;9247435,f38ad85b4b8a1e66797a9fd649b09fb4;bc492ecb575368fff16e175f5a4de289,ftp.sra.ebi.ac.uk/vol1/run/ERR343/ERR3439144/30125_1#275.cram,13301957,d55328334715967e4c12c3db7925a94c,,,
ERR3439145,ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/005/ERR3439145/ERR3439145_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/005/ERR3439145/ERR3439145_2.fastq.gz,5991624;9009307,9f77eed52dd11f9d7110065b07d54a10;ff8a030e95ac0d4d679de92f63a10bc5,ftp.sra.ebi.ac.uk/vol1/run/ERR343/ERR3439145/30125_1#276.cram,12438324,979388fd91dec11a3759981dae7c9f4b,,,
ERR3439146,ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/006/ERR3439146/ERR3439146_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/006/ERR3439146/ERR3439146_2.fastq.gz,2260824;2810297,49b75aae3aeb58942864cd9b2a64bab5;321cae5a28b8dc577fea41d39437e8b3,ftp.sra.ebi.ac.uk/vol1/run/ERR343/ERR3439146/30125_1#277.cram,4307174,832bea7cc776c5fe982da998b4d7df93,,,
ERR3439147,ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/007/ERR3439147/ERR3439147_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/007/ERR3439147/ERR3439147_2.fastq.gz,4829674;6374991,25c06355e46a2a8b317035ac42e4ee53;2250339afb544ea01c7bc17c5a72d57f,ftp.sra.ebi.ac.uk/vol1/run/ERR343/ERR3439147/30125_1#278.cram,9365533,a4a973240e93acd2a642187ff39bd09c,,,
ERR3439148,ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/008/ERR3439148/ERR3439148_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/008/ERR3439148/ERR3439148_2.fastq.gz,882415;1129735,1a6c470c377f5da4f645ecf6f8a8d3e3;140b4135f4d6d014192e7348660a93f8,ftp.sra.ebi.ac.uk/vol1/run/ERR343/ERR3439148/30125_1#279.cram,1898367,dbf150d3eda4a3f0c4664dfeeb133705,,,
ERR3439149,ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/009/ERR3439149/ERR3439149_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/009/ERR3439149/ERR3439149_2.fastq.gz,5472413;6910596,7ca33858b92d1662e9bf7736f1360739;3cac9f7d8dabdc82aaed97d6def7d487,ftp.sra.ebi.ac.uk/vol1/run/ERR343/ERR3439149/30125_1#280.cram,10741932,d7d033689cb6b4e5664a0e583205d527,,,
ERR3439150,ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/000/ERR3439150/ERR3439150_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/000/ERR3439150/ERR3439150_2.fastq.gz,5794494;8104765,f23cb9964c766a109dc04a722fe8db73;cc9e55930af6f890c404d7aac4c35257,ftp.sra.ebi.ac.uk/vol1/run/ERR343/ERR3439150/30125_1#281.cram,11532504,f7b5d82ff2fcbfbc8fdaab06e8f542c0,,,
ERR3439151,ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/001/ERR3439151/ERR3439151_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/001/ERR3439151/ERR3439151_2.fastq.gz,7326953;9779618,88375369ac68e889b45f40f8f5805297;68901544a9015368dadd8fe6c27beaca,ftp.sra.ebi.ac.uk/vol1/run/ERR343/ERR3439151/30125_1#282.cram,14351419,09a4fc3002f9d5ee3285a944192d83fe,,,
ERR3439152,ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/002/ERR3439152/ERR3439152_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/002/ERR3439152/ERR3439152_2.fastq.gz,6269567;8335270,16a6232fa06d76e4e5d9254ae72672fe;3364102649d0757abb4b0f263138c00a,ftp.sra.ebi.ac.uk/vol1/run/ERR343/ERR3439152/30125_1#283.cram,12269323,0bc5412299f9d10ef3bee1939ac20b0d,,,
ERR3439153,ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/003/ERR3439153/ERR3439153_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/003/ERR3439153/ERR3439153_2.fastq.gz,5381527;7382182,45b07c5b528a4daf527cf8cff32f5bcf;09996804dc6203b200e0dfb7c97320bc,ftp.sra.ebi.ac.uk/vol1/run/ERR343/ERR3439153/30125_1#284.cram,10583366,512cb12f3f0fec9d08b2ad8ee86c98b5,,,
ERR3439154,ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/004/ERR3439154/ERR3439154_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR343/004/ERR3439154/ERR3439154_2.fastq.gz,2691322;3467381,7864d237f7f267802f8b1e01717e908e;651e051ee382e58475387b646c6fdf05,ftp.sra.ebi.ac.uk/vol1/run/ERR343/ERR3439154/30125_1#285.cram,5478016,0e8dff682eac41032ebe6826891f5017,,,
